mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__subsample,param_classifier__reg_lambda,param_classifier__n_estimators,param_classifier__min_child_weight,param_classifier__max_depth,param_classifier__learning_rate,param_classifier__gamma,param_classifier__colsample_bytree,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_train_weighted_f1,split1_train_weighted_f1,split2_train_weighted_f1,mean_train_weighted_f1,std_train_weighted_f1,split0_test_macro_f1,split1_test_macro_f1,split2_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,rank_test_macro_f1,split0_train_macro_f1,split1_train_macro_f1,split2_train_macro_f1,mean_train_macro_f1,std_train_macro_f1
1.6133419672648113,0.01870428508690646,0.04993430773417155,0.003746043561079458,1.0,1.0,200,5,5,0.05,0.3,0.6,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 1.0, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 5, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.3, 'classifier__colsample_bytree': 0.6}",0.3735408560311284,0.4163424124513619,0.4280155642023346,40.596627756160835,0.023418249137831106,10,0.6517509727626459,0.6342412451361867,0.6089494163424124,0.6316472114137484,0.0175696720935721,0.2835467192950102,0.32294672491151283,0.32810551773701235,31.15329873145118,0.01990103320766102,12,0.5918271651252504,0.577342345307409,0.5428193213199347,0.5706629439175314,0.02055728566399884,0.07591863190310201,0.12678460703213176,0.11839640751405459,10.703321548309612,0.022266244351874832,11,0.3535727158831746,0.32500822345351377,0.29084559161582185,0.3231421769841701,0.025642212941193822
2.519641717274984,0.02269209495108945,0.07892100016276042,0.0016897352984981792,1.0,0.5,500,5,4,0.05,0.3,0.6,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 0.5, 'classifier__n_estimators': 500, 'classifier__min_child_weight': 5, 'classifier__max_depth': 4, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.3, 'classifier__colsample_bytree': 0.6}",0.38910505836575876,0.4085603112840467,0.43190661478599224,40.98573281452659,0.017497714089795134,8,0.632295719844358,0.6070038910505836,0.603112840466926,0.6141374837872893,0.012937702557237363,0.2912496811068232,0.31680149897326015,0.33251422583300727,31.352180197103024,0.01700505752581936,11,0.5710841621795149,0.550486810989767,0.5411169892024722,0.5542293207905846,0.012516992417400997,0.07950381453394365,0.1189418158841234,0.12201002926612683,10.681855322806461,0.01935501133704066,12,0.3402699153543459,0.3154611119072087,0.3002860298513926,0.3186723523709824,0.016480530411477533
2.054709275563558,0.02944316562122982,0.040693203608194985,0.0046194599380067385,0.8,1.0,200,5,5,0.05,0.3,0.8,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 1.0, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 5, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.3, 'classifier__colsample_bytree': 0.8}",0.36964980544747084,0.4046692607003891,0.4085603112840467,39.429312581063556,0.017497714089795117,15,0.6673151750972762,0.6595330739299611,0.6595330739299611,0.6621271076523995,0.0036685176715255253,0.2804478113458624,0.32523670891225337,0.3269354559155849,31.08733253912336,0.021525262120574217,13,0.6113615670661177,0.6069956013320109,0.6038666890622452,0.6074079524867911,0.003073632398251234,0.07213310218733973,0.13353200856347397,0.10974916626408267,10.51380923382988,0.02527716925222057,13,0.3625513850704244,0.34218513721727495,0.34336805506138907,0.34936819244969614,0.009334425510367483
4.445608456929524,0.06424328971083078,0.08589720726013184,0.0014628097781108295,0.7,5.0,500,5,3,0.03,0.1,1.0,"{'classifier__subsample': 0.7, 'classifier__reg_lambda': 5.0, 'classifier__n_estimators': 500, 'classifier__min_child_weight': 5, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.03, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 1.0}",0.377431906614786,0.39299610894941633,0.4085603112840467,39.29961089494163,0.012708117991093013,16,0.6050583657587548,0.5914396887159533,0.5875486381322957,0.5946822308690013,0.007507027822821131,0.2863915184876892,0.3083216412395154,0.3123872879551099,30.236681589410487,0.011417529394796956,15,0.5389593554554315,0.5270293125954661,0.517178862805888,0.5277225102855952,0.008905348853073453,0.07625642784919832,0.12347084424689789,0.0989742845693598,9.9567185555152,0.019279763615910085,14,0.3064953820488282,0.2755751783878116,0.2627397232113889,0.2816034278826762,0.018364717332498334
1.0331682364145915,0.03082553609447866,0.047081549962361656,0.008823072407786108,0.9,2.0,100,7,4,0.1,0.1,0.9,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 2.0, 'classifier__n_estimators': 100, 'classifier__min_child_weight': 7, 'classifier__max_depth': 4, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.9}",0.39299610894941633,0.3968871595330739,0.4085603112840467,39.94811932555123,0.006613514284815547,14,0.603112840466926,0.5778210116731517,0.5797665369649806,0.5869001297016861,0.01149159866839775,0.2992309520332815,0.3017050006819391,0.3099502013035607,30.362871800626046,0.004582655161040445,14,0.5313701893698138,0.5093416274055083,0.5044379575145527,0.5150499247632916,0.01171252242175138,0.08356236203090507,0.09623091813335716,0.09454034551998768,9.144454189474997,0.005616112445145082,15,0.28511116553169447,0.25826520244641965,0.24708300113505155,0.2634864563710552,0.015957891282030692
0.8935222625732422,0.02786278186860825,0.03945239384969076,0.003916721678004941,0.9,0.5,100,5,3,0.05,0.3,0.7,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 0.5, 'classifier__n_estimators': 100, 'classifier__min_child_weight': 5, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.3, 'classifier__colsample_bytree': 0.7}",0.40077821011673154,0.4085603112840467,0.42023346303501946,40.98573281452659,0.007995348901386477,8,0.519455252918288,0.5116731517509727,0.4980544747081712,0.5097276264591439,0.008844475808680849,0.27887021698996095,0.2851882806418953,0.2923361501115425,28.546488258113296,0.005500922358012298,17,0.42309998576599656,0.4190743587349988,0.39389710038802206,0.41202381496300583,0.012922454725796005,0.06539822184983475,0.07854055810196162,0.07385998851516093,7.259958948898578,0.00543885434136513,16,0.19975950660259562,0.17847299737265546,0.16585072499076334,0.18136107632200482,0.013993024872247121
4.056105931599935,0.07195419010109101,0.07543635368347168,0.00023138552786395163,0.9,1.0,300,3,4,0.01,0.5,1.0,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 1.0, 'classifier__n_estimators': 300, 'classifier__min_child_weight': 3, 'classifier__max_depth': 4, 'classifier__learning_rate': 0.01, 'classifier__gamma': 0.5, 'classifier__colsample_bytree': 1.0}",0.42023346303501946,0.43190661478599224,0.4163424124513619,42.28274967574579,0.006613514284815547,4,0.5233463035019456,0.519455252918288,0.4961089494163424,0.512970168612192,0.012028039553172129,0.2870455823558424,0.2935670168241434,0.2841600275946056,28.825754225819715,0.003934844062547386,16,0.43144535496083464,0.42709745219372813,0.3888454018194789,0.41579606965801386,0.019139486884890377,0.06646920331130857,0.08027972289536264,0.06882083091038316,7.185658570568479,0.0060329356136838794,17,0.21148591505113243,0.19043436993096868,0.16360372923032102,0.188508004737474,0.019595222068805603
2.5084544022878013,0.06812147182829582,0.05612953503926595,0.0016264681931074784,0.7,1.0,200,1,3,0.01,0.0,0.9,"{'classifier__subsample': 0.7, 'classifier__reg_lambda': 1.0, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 1, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.01, 'classifier__gamma': 0, 'classifier__colsample_bytree': 0.9}",0.42412451361867703,0.4085603112840467,0.42412451361867703,41.893644617380026,0.007337035343051077,6,0.49221789883268485,0.4805447470817121,0.4669260700389105,0.47989623865110254,0.010335523638462542,0.28309660919630764,0.2505058365758755,0.2755353998456679,26.97126152059503,0.01392762795596281,18,0.39397570063424164,0.36458924910615836,0.3365470962171638,0.3650373486525213,0.02344727057642164,0.06726581041463073,0.039857142857142855,0.060310298229586265,5.581108383378662,0.011633026603991188,18,0.19655021217120794,0.127875608977241,0.11204348590519946,0.14548976901788283,0.03667915549284569
1.3704293568929036,0.019344889286316745,0.04001307487487793,0.0004942344495389962,0.9,5.0,100,1,3,0.03,0.0,1.0,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 5.0, 'classifier__n_estimators': 100, 'classifier__min_child_weight': 1, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.03, 'classifier__gamma': 0, 'classifier__colsample_bytree': 1.0}",0.42023346303501946,0.41245136186770426,0.4085603112840467,41.37483787289235,0.004852992719551164,7,0.47470817120622566,0.4785992217898833,0.4688715953307393,0.474059662775616,0.003997674450693247,0.27720107800894767,0.257509640321008,0.26291511217563446,26.587527683519667,0.008307029579951901,19,0.3655271760585236,0.3579746322192976,0.3341537325873422,0.3525518469550544,0.013369821460448968,0.059690052838873166,0.04364435044950805,0.04800279684719044,5.044573337852389,0.006774564953516055,19,0.16107180156052006,0.1088409182410903,0.09542839490490682,0.12178037156883907,0.028317677619634156
2.3229164282480874,0.007588615588044168,0.056156317392985024,0.0009821348927618967,0.7,5.0,200,3,6,0.01,0.0,0.6,"{'classifier__subsample': 0.7, 'classifier__reg_lambda': 5.0, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 3, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.01, 'classifier__gamma': 0, 'classifier__colsample_bytree': 0.6}",0.4046692607003891,0.40077821011673154,0.4085603112840467,40.466926070038916,0.003177029497773242,11,0.40077821011673154,0.4182879377431907,0.4260700389105058,0.4150453955901427,0.010576852419131045,0.23779887264877375,0.23495453414892228,0.24803571306742594,24.026303995504065,0.005617437189052922,20,0.23362362791778885,0.2635840970780829,0.2729413321582583,0.25671635238471,0.016769911638909937,0.032617103566824235,0.03257854821235103,0.03915838690824079,3.478467956247202,0.003092718177554434,20,0.032573252764793066,0.04647221622888681,0.051077279202279204,0.043374249398653024,0.007865443300103648
